image,xmin,ymin,xmax,ymax
ISIC_0000460,0.1789238,0.28252587,0.7487666,0.6961846
ISIC_0000461,0.115486264,0.27264687,0.91461396,0.8318708
ISIC_0000463_downsampled,0.24105826,0.20250307,0.7224275,0.6980564
ISIC_0000465,0.2938386,0.24924278,0.6944042,0.7823941
ISIC_0000466,0.20121153,0.10725558,0.81654847,0.89395916
ISIC_0000467,0.04459101,0.1077941,0.9397871,0.9202307
ISIC_0000468,0.04462488,0.062169105,0.97058827,0.9114603
ISIC_0000469,0.21834956,0.15603183,0.8143824,0.7777706
ISIC_0000470,0.23879881,0.24401228,0.74976075,0.7379145
ISIC_0000471,0.30934274,0.27344513,0.70228314,0.77358335
ISIC_0000473_downsampled,0.31279227,0.29601192,0.6878682,0.70106304
ISIC_0000474,0.059158094,0.12528881,0.952342,0.90601754
ISIC_0000475,0.13515161,0.11367645,0.7918055,0.8922496
ISIC_0000476,0.054860182,0.082802385,0.93885124,0.8994492
ISIC_0000477,0.21423118,0.1398884,0.84628904,0.90459496
ISIC_0000478,0.055285692,0.06868652,0.95753497,0.92424154
ISIC_0000479,0.040704366,0.06412227,0.9015574,0.9106104
ISIC_0000480,0.22275388,0.17074582,0.6794312,0.768458
ISIC_0000481,0.031917065,0.09762732,0.9733907,0.88293314
ISIC_0000482,0.11936728,0.30872616,0.85969955,0.7218859
ISIC_0000483,0.1455854,0.18445951,0.85083014,0.7599268
ISIC_0000484,0.043046355,0.1256309,0.95806456,0.8070824
ISIC_0000485,0.042831894,0.15153103,0.9334779,0.8647037
ISIC_0000486,0.27198058,0.24728222,0.68748415,0.7692719
ISIC_0000487,0.09424083,0.2335788,0.8084477,0.8470612
ISIC_0000488,0.21239685,0.30861303,0.8292342,0.66208094
ISIC_0000489,0.20822798,0.24444151,0.74457884,0.79474926
ISIC_0000490,0.22112091,0.21381481,0.8130965,0.7818771
ISIC_0000491,0.09582298,0.07746453,0.88382816,0.90937734
ISIC_0000492,0.29019397,0.22977996,0.6865759,0.7529108
ISIC_0000493,0.11112429,0.12559922,0.914795,0.8964235
ISIC_0000494,0.3231547,0.280037,0.6940349,0.7144761
ISIC_0000495,0.28424266,0.23104449,0.71691453,0.80702996
ISIC_0000496,0.25218865,0.18652643,0.66189307,0.8136421
ISIC_0000498,0.14568411,0.24950488,0.86630696,0.744803
ISIC_0000499,0.27338186,0.28741556,0.74414706,0.69585025
ISIC_0000500,0.19246125,0.34099236,0.804734,0.71077263
ISIC_0000501,0.255021,0.24200009,0.7326765,0.75569886
ISIC_0000503,0.17956816,0.23598157,0.8217611,0.7451976
ISIC_0000504_downsampled,0.328405,0.2897442,0.6852493,0.6170937
ISIC_0000505,0.31903282,0.2037562,0.71112764,0.85419977
ISIC_0000506,0.3512585,0.32735568,0.6657644,0.7018008
ISIC_0000507,0.14528786,0.19217838,0.7220892,0.6875903
ISIC_0000508,0.22749224,0.24493085,0.73471487,0.68497056
ISIC_0000509,0.2555006,0.10180205,0.7465848,0.902791
ISIC_0000510,0.20085886,0.21577299,0.7998494,0.7825435
ISIC_0000511,0.057656378,0.07586607,0.95051265,0.9130759
ISIC_0000513,0.17461972,0.25489014,0.75896,0.7637979
ISIC_0000514,0.30786648,0.22579098,0.6995218,0.7671965
ISIC_0000515,0.1412253,0.17655769,0.83832276,0.8817829
ISIC_0000516,0.15940315,0.17174871,0.8993444,0.85941553
ISIC_0000517,0.092116676,0.19509768,0.92071545,0.80508894
ISIC_0000518,0.25830662,0.20677257,0.7206831,0.73465747
ISIC_0000519_downsampled,0.19558449,0.13402426,0.82916474,0.8813888
ISIC_0000520_downsampled,0.15947023,0.20683959,0.74557364,0.7975881
ISIC_0000521_downsampled,0.049284138,0.2553382,0.954837,0.7917327
ISIC_0000522,0.16068782,0.07832072,0.8087019,0.8685207
ISIC_0000523,0.24760127,0.23828416,0.77002853,0.75401837
ISIC_0000524,0.19315213,0.20252104,0.8566357,0.7966049
ISIC_0000525,0.18038785,0.23836468,0.8483618,0.7703336
ISIC_0000527,0.24702583,0.21860643,0.7341284,0.7358451
ISIC_0000528,0.3027323,0.29824266,0.75945336,0.6827656
ISIC_0000529_downsampled,0.101022,0.19161932,0.8963121,0.7758725
ISIC_0000530,0.25701794,0.20920376,0.69201195,0.7909577
ISIC_0000531,0.2538464,0.2056884,0.7665161,0.75432813
ISIC_0000532,0.18107633,0.29211372,0.8056333,0.7904207
ISIC_0000533,0.33215916,0.18451853,0.87586004,0.8072269
ISIC_0000534,0.067880325,0.10151491,0.85725677,0.8724924
ISIC_0000535,0.23472445,0.14491068,0.6818309,0.7856723
ISIC_0000536,0.3047843,0.3534327,0.6128055,0.6413721
ISIC_0000537,0.15167531,0.08417789,0.8823093,0.90844274
ISIC_0000538,0.2817277,0.22283223,0.7191812,0.7405499
ISIC_0000539,0.052549005,0.066312484,0.9239775,0.916245
ISIC_0000540,0.07607307,0.111955814,0.9343823,0.8980915
ISIC_0000541,0.11921366,0.1894339,0.8446851,0.77517354
ISIC_0000542,0.056876797,0.22104707,0.95755094,0.7653972
ISIC_0000543,0.20428605,0.14285468,0.7546482,0.75470436
ISIC_0000544,0.18650614,0.22645175,0.75917643,0.8497525
ISIC_0000545,0.2302409,0.09384358,0.74872744,0.8903272
ISIC_0000546,0.11963909,0.10194718,0.8566824,0.86334854
ISIC_0000547,0.05141219,0.14290878,0.94532317,0.86062
ISIC_0000548,0.18346316,0.12906893,0.8666706,0.71288645
ISIC_0000549,0.10712451,0.101236224,0.91013604,0.9235261
ISIC_0000550,0.075782225,0.19713376,0.9418717,0.8004964
ISIC_0000551,0.0528905,0.1398509,0.93276703,0.8400114
ISIC_0000552,0.102756895,0.14770016,0.8920908,0.8901602
ISIC_0000554,0.1513714,0.096583396,0.8407289,0.8632194
ISIC_0000555,0.24222378,0.28163904,0.7288626,0.80475605
ISIC_0000556,0.075139284,0.07379566,0.88462216,0.92250395
ISIC_0000882_downsampled,0.08046627,0.21387994,0.4082485,0.47392166
ISIC_0000900_downsampled,0.33569393,0.28034994,0.6057565,0.47759902
ISIC_0000999_downsampled,0.6542923,0.24616313,0.94535446,0.59151715
ISIC_0001100_downsampled,0.16843389,0.3676012,0.6125966,0.7023772
ISIC_0001102_downsampled,0.066865176,0.17529729,0.8982403,0.81887436
ISIC_0001103_downsampled,0.23359583,0.27541098,0.7336892,0.7277543
ISIC_0001105_downsampled,0.3111543,0.33284602,0.7296723,0.6595932
ISIC_0001106_downsampled,0.14572033,0.30528447,0.7207444,0.7069125
ISIC_0001118_downsampled,0.04910074,0.18691722,0.9620223,0.798875
ISIC_0001119_downsampled,0.4187623,0.34727684,0.60891974,0.6295786
ISIC_0001126_downsampled,0.2223701,0.2621935,0.7233363,0.84125626
ISIC_0001128_downsampled,0.30891785,0.31094748,0.8095826,0.6672015
ISIC_0001131_downsampled,0.11682587,0.10510241,0.8244829,0.78926456
ISIC_0001133_downsampled,0.11935537,0.21960273,0.8489393,0.81114185
ISIC_0001134_downsampled,0.325873,0.3674354,0.6460334,0.61746156
ISIC_0001140_downsampled,0.25064442,0.12798141,0.8516029,0.81209093
ISIC_0001142_downsampled,0.09564104,0.13458084,0.79972786,0.87704366
ISIC_0001148_downsampled,0.15240334,0.20895863,0.7850737,0.85535675
ISIC_0001152_downsampled,0.045880076,0.18177609,0.9738464,0.753932
ISIC_0001163_downsampled,0.28279963,0.33908305,0.6242834,0.67730606
ISIC_0001181_downsampled,0.33743486,0.34626374,0.533314,0.5500593
ISIC_0001184_downsampled,0.2830437,0.4596281,0.457254,0.6790151
ISIC_0001185_downsampled,0.3032305,0.37900588,0.4604463,0.5725472
ISIC_0001186_downsampled,0.22270052,0.43034062,0.38899904,0.6310101
ISIC_0001187_downsampled,0.39290193,0.38226795,0.5335126,0.59053135
ISIC_0001188_downsampled,0.26189047,0.31878072,0.44115412,0.52114016
ISIC_0001190_downsampled,0.39097354,0.43444967,0.5436552,0.58307254
ISIC_0001191_downsampled,0.364399,0.38335362,0.5242944,0.56065035
ISIC_0001204_downsampled,0.30083984,0.28108832,0.57132876,0.7000727
ISIC_0001212_downsampled,0.19101776,0.31463683,0.47910178,0.6577269
ISIC_0001213_downsampled,0.19289503,0.4372441,0.38877702,0.6601907
ISIC_0001216_downsampled,0.21376507,0.42943054,0.39642006,0.58652717
ISIC_0001242_downsampled,0.38977504,0.37928388,0.6153667,0.5309478
ISIC_0001247_downsampled,0.5249656,0.36175084,0.8262423,0.5836438
ISIC_0001254_downsampled,0.22058566,0.33407497,0.46061486,0.61752796
ISIC_0001262_downsampled,0.39243123,0.48912358,0.5955027,0.6922609
ISIC_0001267_downsampled,0.2998666,0.3215022,0.5377475,0.54866827
ISIC_0001275_downsampled,0.327581,0.27503824,0.60499334,0.53086793
ISIC_0001286_downsampled,0.2593111,0.323498,0.51837814,0.5939996
ISIC_0001292_downsampled,0.26588514,0.32008702,0.46671546,0.6139563
ISIC_0001296_downsampled,0.5047688,0.39325735,0.8504341,0.5709423
ISIC_0001299_downsampled,0.41258416,0.1994906,0.61612844,0.57012933
ISIC_0001306_downsampled,0.28821725,0.2833642,0.49652332,0.47399002
ISIC_0001367_downsampled,0.3628801,0.23122202,0.59403765,0.45953408
ISIC_0001372_downsampled,0.20934395,0.40170738,0.4762799,0.625213
ISIC_0001374_downsampled,0.19982468,0.4205031,0.4526862,0.7235286
ISIC_0001385_downsampled,0.2936981,0.30634436,0.57372975,0.5370777
ISIC_0001423_downsampled,0.24025197,0.22421227,0.4962905,0.48116624
ISIC_0001427_downsampled,0.30105427,0.28440708,0.55559397,0.5225619
ISIC_0001442_downsampled,0.30938658,0.34300825,0.57939106,0.56598365
ISIC_0001449_downsampled,0.32984853,0.2868446,0.5760127,0.52325255
ISIC_0001769_downsampled,0.4476926,0.38591453,0.6720552,0.5450751
ISIC_0001852_downsampled,0.42130375,0.43052307,0.59136224,0.55260617
ISIC_0001871_downsampled,0.3608294,0.3694123,0.5635876,0.54472893
ISIC_0001960_downsampled,0.2617832,0.46700546,0.538947,0.7022875
ISIC_0002093_downsampled,0.15650325,0.21519239,0.47245502,0.8120606
ISIC_0002107_downsampled,0.1520178,0.41209158,0.44993627,0.77126217
ISIC_0002206_downsampled,0.2478349,0.28347477,0.46435845,0.49712738
ISIC_0002246_downsampled,0.52245647,0.37779355,0.81687963,0.5946749
ISIC_0002251_downsampled,0.51307744,0.48170525,0.8773266,0.75582874
ISIC_0002287_downsampled,0.30326292,0.33637184,0.5280125,0.75153965
ISIC_0002353_downsampled,0.13195431,0.39603052,0.3975868,0.66081744
ISIC_0002374_downsampled,0.30303267,0.35016555,0.5002377,0.6117768
ISIC_0002438_downsampled,0.4048812,0.3525489,0.66893077,0.61612
ISIC_0002439_downsampled,0.25532082,0.19581455,0.564283,0.5232253
ISIC_0002453_downsampled,0.44243154,0.20489049,0.6948027,0.49780262
ISIC_0002459_downsampled,0.34883684,0.19661157,0.6078186,0.46376634
ISIC_0002469_downsampled,0.2884614,0.37372404,0.55816305,0.66344297
ISIC_0002476_downsampled,0.47684532,0.4375174,0.679343,0.7332859
ISIC_0002488_downsampled,0.10371009,0.4329054,0.33520344,0.640304
ISIC_0002489_downsampled,0.23768187,0.24608591,0.5897721,0.5001067
ISIC_0002616_downsampled,0.29438144,0.45745173,0.47195303,0.6081566
ISIC_0002647_downsampled,0.30674997,0.36148405,0.56288826,0.52327603
ISIC_0002673_downsampled,0.20326447,0.4160187,0.4217735,0.65546554
ISIC_0002780_downsampled,0.23405667,0.4722622,0.45282388,0.695384
ISIC_0002806_downsampled,0.26431045,0.36938468,0.6311871,0.71206415
ISIC_0002829_downsampled,0.26654008,0.5264436,0.51903176,0.8164488
ISIC_0002836_downsampled,0.10829075,0.42438242,0.3666411,0.75426245
ISIC_0002871_downsampled,0.42719394,0.38210073,0.59073573,0.5929775
ISIC_0002879_downsampled,0.11167257,0.3890526,0.39145982,0.6268718
ISIC_0002885_downsampled,0.15778664,0.39842457,0.44503546,0.6422299
ISIC_0002948_downsampled,0.4184106,0.3889164,0.6096075,0.6588805
ISIC_0002975_downsampled,0.22196484,0.40005246,0.40544468,0.6081432
ISIC_0002976_downsampled,0.31421518,0.3582639,0.49859333,0.5962876
ISIC_0003005_downsampled,0.07446926,0.33128795,0.41668805,0.57975465
ISIC_0003051_downsampled,0.48355895,0.44084725,0.6420009,0.6180147
ISIC_0003056_downsampled,0.37927872,0.29606193,0.53953385,0.505108
ISIC_0003174_downsampled,0.43156257,0.46911597,0.5871352,0.6478744
ISIC_0003308_downsampled,0.3262721,0.40970358,0.6999252,0.69249207
ISIC_0003346_downsampled,0.34017444,0.46161795,0.534804,0.6369692
ISIC_0003462_downsampled,0.36716715,0.39802262,0.53391635,0.52154225
ISIC_0003539_downsampled,0.36969095,0.21557263,0.56865454,0.44783264
ISIC_0003559_downsampled,0.3758647,0.46647492,0.5974891,0.6773788
ISIC_0003582_downsampled,0.17446397,0.33356962,0.63425696,0.65847266
ISIC_0003657_downsampled,0.18068042,0.38744846,0.44233873,0.5850984
ISIC_0003728_downsampled,0.523606,0.37358147,0.7682015,0.61824054
ISIC_0003805_downsampled,0.34316248,0.30251852,0.49376976,0.47291893
ISIC_0004110_downsampled,0.25607166,0.29376027,0.5514388,0.7022376
ISIC_0004115_downsampled,0.16924354,0.27241227,0.47639713,0.562255
ISIC_0004166_downsampled,0.20743816,0.3420353,0.4886012,0.6142391
ISIC_0004168_downsampled,0.34584624,0.39131752,0.4937163,0.5776025
ISIC_0004309_downsampled,0.28439814,0.40113258,0.5012983,0.5322447
ISIC_0004337_downsampled,0.34537253,0.38378644,0.5236354,0.5478763
ISIC_0004346_downsampled,0.48000517,0.39907357,0.68116045,0.5712748
ISIC_0004715_downsampled,0.3419479,0.26146266,0.6126547,0.52446496
ISIC_0004985_downsampled,0.34670362,0.4070799,0.54815406,0.6737868
ISIC_0005000_downsampled,0.2589921,0.3091905,0.42500198,0.5189796
ISIC_0005187_downsampled,0.45123678,0.35931543,0.71277165,0.5664778
ISIC_0005247_downsampled,0.29069933,0.26703414,0.55276173,0.57897425
ISIC_0005548_downsampled,0.52699393,0.34011576,0.8767619,0.6756468
ISIC_0005555_downsampled,0.22593875,0.34073547,0.45604602,0.6561582
ISIC_0005564_downsampled,0.14241624,0.2267396,0.5947139,0.6836141
ISIC_0005620_downsampled,0.22753075,0.3262899,0.46445358,0.558314
ISIC_0005639_downsampled,0.1465456,0.18995263,0.5244002,0.6333299
ISIC_0005666_downsampled,0.16254723,0.3360899,0.4076932,0.6466717
ISIC_0005787_downsampled,0.081952035,0.39554915,0.40015486,0.6521165
ISIC_0006021_downsampled,0.3867462,0.37266216,0.6753062,0.59875035
ISIC_0006114_downsampled,0.23063321,0.43999347,0.52523375,0.66951084
ISIC_0006193_downsampled,0.38255543,0.33706927,0.6233463,0.5444958
ISIC_0006326_downsampled,0.3223226,0.29675812,0.62856925,0.5399507
ISIC_0006350_downsampled,0.28202984,0.29615322,0.57647336,0.6811042
ISIC_0006612_downsampled,0.3549385,0.3285002,0.5895358,0.532287
ISIC_0006651_downsampled,0.14373857,0.37650797,0.39587036,0.6073246
ISIC_0006671_downsampled,0.3584838,0.53142035,0.5356816,0.68137616
ISIC_0006711_downsampled,0.30560347,0.37513927,0.47167096,0.5409526
ISIC_0006776_downsampled,0.32780993,0.3612456,0.5676331,0.61154056
ISIC_0006795_downsampled,0.34411353,0.37466174,0.56660676,0.622625
ISIC_0006800_downsampled,0.3506592,0.35972938,0.6619267,0.6007688
ISIC_0006815_downsampled,0.42021647,0.3646346,0.53203005,0.47303644
ISIC_0006914_downsampled,0.252803,0.33607692,0.6288996,0.5707768
ISIC_0006940_downsampled,0.44843468,0.4586036,0.7497224,0.6618739
ISIC_0006982_downsampled,0.13021907,0.3274552,0.61199105,0.6836501
ISIC_0007038_downsampled,0.41940433,0.40918756,0.6267938,0.5526017
ISIC_0007087_downsampled,0.25688112,0.25778612,0.5560086,0.6430569
ISIC_0007141_downsampled,0.48537683,0.36367127,0.8548987,0.6556974
ISIC_0007156_downsampled,0.2677986,0.39336565,0.50056255,0.60127807
ISIC_0007235_downsampled,0.35752103,0.4006392,0.58117056,0.6126817
ISIC_0007241_downsampled,0.32549298,0.33659053,0.5302893,0.5495199
ISIC_0007322_downsampled,0.2849528,0.34948185,0.5306947,0.5992904
ISIC_0007332_downsampled,0.23591654,0.3870626,0.536986,0.644299
ISIC_0007344_downsampled,0.10286792,0.5018882,0.44664326,0.756098
ISIC_0007475_downsampled,0.2200654,0.30312,0.64130497,0.57563215
ISIC_0007528_downsampled,0.39740705,0.39728487,0.52151567,0.5468558
ISIC_0007557_downsampled,0.35138178,0.3454258,0.6637187,0.7189802
ISIC_0007693_downsampled,0.40501377,0.354015,0.6262733,0.63483953
ISIC_0007760_downsampled,0.1187523,0.32787699,0.40449908,0.60725904
ISIC_0007788_downsampled,0.25795555,0.42151457,0.54234767,0.75741154
ISIC_0007796_downsampled,0.31771597,0.36017248,0.5286402,0.538244
ISIC_0008025_downsampled,0.21410444,0.35813284,0.48093292,0.6821821
ISIC_0008029_downsampled,0.24815106,0.36366877,0.48032588,0.5825688
ISIC_0008116_downsampled,0.20854639,0.34698844,0.44028997,0.6520299
ISIC_0008145_downsampled,0.4913225,0.31598026,0.63088053,0.53014493
ISIC_0008207_downsampled,0.3057206,0.34968618,0.51705164,0.5379297
ISIC_0008236_downsampled,0.33690286,0.36294976,0.66203916,0.53599894
ISIC_0008256_downsampled,0.39804295,0.37233692,0.6301234,0.5746918
ISIC_0008280_downsampled,0.17561401,0.3144536,0.4006937,0.56750077
ISIC_0008294_downsampled,0.40808478,0.35390863,0.6262047,0.53973484
ISIC_0008347_downsampled,0.37876475,0.5000726,0.6097357,0.6434489
ISIC_0008396_downsampled,0.3356819,0.4639607,0.47897187,0.6109569
ISIC_0008403_downsampled,0.14205363,0.32765517,0.47894529,0.6319563
ISIC_0008406_downsampled,0.22529426,0.4623854,0.39242315,0.6702213
ISIC_0008507_downsampled,0.29543623,0.389692,0.49428338,0.5883849
ISIC_0008524_downsampled,0.31634465,0.41235176,0.47687232,0.6460984
ISIC_0008528_downsampled,0.25299302,0.35186478,0.47992957,0.6792615
ISIC_0008541_downsampled,0.3786531,0.43550608,0.6008757,0.5875405
ISIC_0008552_downsampled,0.31918386,0.40906507,0.5208916,0.615196
ISIC_0008600_downsampled,0.21289647,0.26338992,0.48618487,0.754375
ISIC_0008626_downsampled,0.16775568,0.4003509,0.58155304,0.66639054
ISIC_0008659_downsampled,0.27897516,0.50293946,0.5173026,0.63358116
ISIC_0008785_downsampled,0.080266945,0.3395891,0.47504216,0.6388813
ISIC_0008807_downsampled,0.2639251,0.45830885,0.5134244,0.6265053
ISIC_0008879_downsampled,0.35404772,0.39397714,0.5170771,0.5754895
ISIC_0008913_downsampled,0.34751877,0.28667557,0.6706488,0.69104093
ISIC_0008992_downsampled,0.24101162,0.36572343,0.44533184,0.618407
ISIC_0008993_downsampled,0.30076447,0.3603365,0.5646701,0.57587445
ISIC_0008998_downsampled,0.09262794,0.2704268,0.86624765,0.7896392
ISIC_0009035_downsampled,0.22405897,0.27132016,0.5229764,0.6236098
ISIC_0009078_downsampled,0.29726687,0.41002187,0.54095244,0.61283153
ISIC_0009083_downsampled,0.3904592,0.23131411,0.6014306,0.50729007
ISIC_0009160_downsampled,0.41779873,0.259911,0.681214,0.53081465
ISIC_0009165_downsampled,0.4272286,0.42170563,0.62300503,0.66587573
ISIC_0009188_downsampled,0.29001987,0.43017513,0.4614706,0.59017855
ISIC_0009201_downsampled,0.26806608,0.3257305,0.5746083,0.71506214
ISIC_0009252_downsampled,0.2386643,0.40097043,0.42989683,0.6905138
ISIC_0009297_downsampled,0.3415539,0.4173544,0.5500869,0.63655347
ISIC_0009298_downsampled,0.24232869,0.47746727,0.51032126,0.69810927
ISIC_0009344_downsampled,0.33197936,0.3617998,0.5691695,0.6049342
ISIC_0009430_downsampled,0.23365171,0.32035396,0.49663115,0.58953345
ISIC_0009504_downsampled,0.3981075,0.45824298,0.562174,0.64379317
ISIC_0009505_downsampled,0.20070307,0.54625076,0.3751752,0.7078403
ISIC_0009533_downsampled,0.330075,0.2975392,0.55547225,0.6163398
ISIC_0009564_downsampled,0.36992916,0.30564442,0.5257619,0.49033916
ISIC_0009583_downsampled,0.23076549,0.38337156,0.5162579,0.56580377
ISIC_0009599_downsampled,0.31430805,0.37615618,0.5745138,0.66151905
ISIC_0009758_downsampled,0.21370733,0.26110658,0.5599164,0.61457086
ISIC_0009800_downsampled,0.30995446,0.38391185,0.5021175,0.61182076
ISIC_0009860_downsampled,0.49727947,0.34456158,0.6480692,0.6406827
ISIC_0009868,0.22735667,0.33392385,0.6487371,0.7322986
ISIC_0009869,0.41213495,0.391448,0.5981479,0.6766448
ISIC_0009870,0.32717642,0.37073517,0.49839514,0.5426328
ISIC_0009871,0.15946825,0.22560056,0.76455927,0.75376207
ISIC_0009872,0.28950912,0.3066288,0.6142073,0.63184273
ISIC_0009873,0.11253482,0.18196468,0.7805815,0.71745217
ISIC_0009874,0.19760828,0.33388755,0.7067642,0.5841813
ISIC_0009875,0.1546984,0.18838234,0.8534641,0.8549134
ISIC_0009877,0.21208838,0.23428972,0.7563485,0.69903237
ISIC_0009879,0.20116143,0.2307513,0.7833284,0.76028466
ISIC_0009880,0.13560969,0.23789088,0.6231283,0.64943475
ISIC_0009881,0.28299952,0.22886579,0.6995085,0.7007919
ISIC_0009882,0.23813558,0.25658938,0.7386102,0.74386746
ISIC_0009883,0.29693595,0.296653,0.7549962,0.7239592
ISIC_0009884,0.33157814,0.36277863,0.6580212,0.68322986
ISIC_0009885,0.42769375,0.31912324,0.6729497,0.5871018
ISIC_0009888,0.306799,0.32906672,0.6786579,0.70302486
ISIC_0009889,0.3008279,0.35998333,0.6689184,0.67463887
ISIC_0009891,0.19243316,0.24870424,0.7196003,0.6424645
ISIC_0009895,0.28272808,0.26670012,0.6961076,0.80758274
ISIC_0009896,0.1203441,0.19296178,0.8052516,0.74809706
ISIC_0009897,0.049424436,0.114407495,0.9496416,0.8771234
ISIC_0009898,0.19339444,0.18249485,0.68398213,0.7182802
ISIC_0009899,0.20878811,0.19661294,0.81193084,0.74555606
ISIC_0009901,0.20987187,0.20743637,0.78375304,0.8234912
ISIC_0009902,0.21334632,0.28029034,0.7489631,0.80474734
ISIC_0009904,0.21749543,0.13624434,0.79640645,0.87166494
ISIC_0009905,0.2666985,0.3513485,0.8017446,0.80737984
ISIC_0009906,0.18538643,0.25563976,0.86931354,0.7812383
ISIC_0009909,0.19440249,0.36794767,0.6662632,0.75330156
ISIC_0009910,0.08254035,0.30225524,0.944329,0.7551847
ISIC_0009911,0.3463647,0.34543407,0.67795205,0.6788131
ISIC_0009912,0.35716197,0.3494966,0.58280945,0.6119119
ISIC_0009914,0.21323736,0.24148853,0.67859036,0.76204944
ISIC_0009915,0.131976,0.20568465,0.8312656,0.7353953
ISIC_0009917,0.2626254,0.3693791,0.5943531,0.73891485
ISIC_0009918,0.16207345,0.14032231,0.94137883,0.8494583
ISIC_0009919,0.19768308,0.28623065,0.8233814,0.79658973
ISIC_0009920,0.307441,0.2389818,0.8838373,0.75659275
ISIC_0009921,0.046225604,0.14456305,0.959996,0.85862327
ISIC_0009923,0.13240273,0.22744007,0.8414973,0.80604935
ISIC_0009925,0.23033379,0.16595082,0.7605641,0.7693755
ISIC_0009927,0.35075018,0.15774935,0.724285,0.5609696
ISIC_0009928,0.13328263,0.13680178,0.93215835,0.8616137
ISIC_0009929,0.47040835,0.42394844,0.60897195,0.6101546
ISIC_0009930,0.5000008,0.3792394,0.6309248,0.6052592
